firm_id,date,expo_topic_semiconductors,expo_topic_cloud,expo_topic_software,expo_topic_hardware,expo_topic_advertising,expo_topic_social,expo_topic_ecommerce,expo_topic_data,expo_topic_auto
NOW,2017-12,0.107631,0.117669,0.122236,0.107751,0.104591,0.098668,0.120555,0.115665,0.105233
NOW,2018-03,0.106035,0.121378005,0.121663496,0.109144,0.1035135,0.09751549,0.119717,0.112656504,0.1083775
NOW,2018-06,0.106252,0.118292,0.121005,0.107762,0.104887,0.10017,0.121548,0.115129,0.104955
NOW,2018-09,0.103834,0.108819,0.119395,0.109899,0.1098,0.107712,0.123314,0.111887,0.10534
NOW,2018-12,0.106008,0.118932,0.123459,0.11301,0.104776,0.09955,0.11219,0.11414,0.107935
NOW,2019-03,0.104097,0.108885,0.11933,0.110185,0.109992,0.107578,0.123208,0.111591,0.105135
NOW,2019-06,0.104097,0.108885,0.11933,0.110185,0.109992,0.107578,0.123208,0.111591,0.105135
NOW,2019-09,0.104097,0.108885,0.11933,0.110185,0.109992,0.107578,0.123208,0.111591,0.105135
NOW,2019-12,0.108073,0.115453,0.125878,0.111313,0.101577,0.105248,0.112374,0.112428,0.107657
NOW,2020-03,0.105041,0.110494,0.11792,0.111146,0.10822,0.108961,0.122044,0.110879,0.105294
NOW,2020-06,0.105448,0.110886,0.117601,0.110806,0.107813,0.108684,0.121721,0.112018,0.105023
NOW,2020-09,0.105448,0.110886,0.117601,0.110806,0.107813,0.108684,0.121721,0.112018,0.105023
NOW,2020-12,0.108054,0.114853,0.122121,0.11303,0.100242,0.105243,0.114286,0.112405,0.109766
NOW,2021-03,0.105078,0.111475,0.117011,0.110802,0.108065,0.109141,0.122184,0.111271,0.104973
NOW,2021-06,0.105222,0.110875,0.118194,0.11046,0.10865,0.108619,0.122162,0.111114,0.104703
NOW,2021-09,0.105222,0.110875,0.118194,0.11046,0.10865,0.108619,0.122162,0.111114,0.104703
NOW,2021-12,0.106862,0.113545,0.120111,0.113015,0.103496,0.108498,0.11421,0.110934,0.10933
NOW,2022-03,0.103623,0.10845,0.118651,0.110299,0.110196,0.111521,0.122823,0.110825,0.103613
NOW,2022-06,0.103623,0.10845,0.118651,0.110299,0.110196,0.111521,0.122823,0.110825,0.103613
NOW,2022-09,0.103986,0.108751,0.118681,0.109929,0.109936,0.111175,0.122219,0.11155,0.103772
NOW,2022-12,0.107394,0.113861,0.119436,0.113642,0.103671,0.107475,0.113957,0.110364,0.110201
NOW,2023-03,0.103934,0.109086,0.118555,0.10962,0.109576,0.111125,0.12243,0.111495,0.10418
NOW,2023-06,0.103934,0.109086,0.118555,0.10962,0.109576,0.111125,0.12243,0.111495,0.10418
NOW,2023-09,0.103934,0.109086,0.118555,0.10962,0.109576,0.111125,0.12243,0.111495,0.10418
NOW,2023-12,0.107948,0.119117,0.117267,0.112908,0.099274,0.10383,0.113797,0.113329,0.11253
NOW,2024-03,0.103934,0.109086,0.118555,0.10962,0.109576,0.111125,0.12243,0.111495,0.10418
NOW,2024-06,0.103934,0.109086,0.118555,0.10962,0.109576,0.111125,0.12243,0.111495,0.10418
NOW,2024-09,0.103149,0.10846,0.118706,0.110067,0.110448,0.11097,0.123127,0.111182,0.103892
NOW,2024-12,0.111064,0.122015,0.115174,0.114706,0.099292,0.102134,0.113738,0.111712,0.110165
NOW,2025-03,0.104658,0.109771,0.118877,0.110008,0.108738,0.110207,0.121883,0.112074,0.103784
NOW,2025-06,0.104658,0.109771,0.118877,0.110008,0.108738,0.110207,0.121883,0.112074,0.103784
NOW,2025-09,0.104658,0.109771,0.118877,0.110008,0.108738,0.110207,0.121883,0.112074,0.103784
NOW,2025-12,0.113315,0.12475,0.11721,0.112222,0.09925,0.093866,0.110474,0.115024,0.113888
NVDA,2013-09,0.123846,0.111886,0.108008,0.114976,0.108447,0.096814,0.112714,0.113274,0.110035
NVDA,2013-12,0.123846,0.111886,0.108008,0.114976,0.108447,0.096814,0.112714,0.113274,0.110035
NVDA,2014-03,0.135421,0.110844,0.099728,0.12138,0.110327,0.092467,0.100415,0.11358,0.115836
NVDA,2014-06,0.123291,0.111729,0.109,0.115034,0.10801,0.097032,0.111849,0.113792,0.110264
NVDA,2014-09,0.123154,0.112388,0.108881,0.115096,0.107894,0.097213,0.111728,0.11373,0.109916
NVDA,2014-12,0.123909,0.110866,0.108147,0.115334,0.108513,0.097952,0.112214,0.113413,0.109651
NVDA,2015-03,0.134671,0.111207,0.103177,0.119544,0.107819,0.094862,0.100357,0.11398,0.114383
NVDA,2015-06,0.123307,0.112255,0.108383,0.115909,0.108597,0.09639,0.112478,0.112847,0.109833
NVDA,2015-09,0.123037,0.112958,0.108751,0.116091,0.108255,0.096881,0.111969,0.1127,0.109358
NVDA,2015-12,0.123186,0.112944,0.108524,0.116324,0.107913,0.097276,0.112008,0.112341,0.109484
NVDA,2016-03,0.137817,0.112939,0.098578,0.120795,0.105319,0.091977,0.099277,0.115635,0.117663
NVDA,2016-06,0.123417,0.111155,0.108792,0.115742,0.10894,0.096633,0.111887,0.112207,0.111228
NVDA,2016-09,0.124274,0.110365,0.108282,0.115184,0.108638,0.095458,0.111815,0.114607,0.111377
NVDA,2016-12,0.124154,0.110602,0.108258,0.11536,0.1086,0.095204,0.111136,0.114706,0.11198
NVDA,2017-03,0.137519,0.120591,0.095973,0.123347,0.103032,0.088351,0.097279,0.116295,0.117614
NVDA,2017-06,0.125676,0.110607,0.107497,0.115638,0.109269,0.095887,0.111068,0.114606,0.109751
NVDA,2017-09,0.124209,0.11123,0.106758,0.115592,0.107242,0.095604,0.114549,0.114783,0.110033
NVDA,2017-12,0.124541,0.112044,0.105698,0.116507,0.107621,0.095263,0.11283,0.115125,0.110372
NVDA,2018-03,0.13904,0.120466,0.097582,0.122844,0.100328,0.089442,0.097448,0.115609,0.117242
NVDA,2018-06,0.124702,0.110997,0.107761,0.116074,0.108143,0.094769,0.111147,0.114583,0.111824
NVDA,2018-09,0.124971,0.111984,0.107354,0.115993,0.107401,0.094444,0.11065,0.115164,0.112038
NVDA,2018-12,0.124779,0.112227,0.107779,0.115842,0.107613,0.094413,0.11063,0.114906,0.111812
NVDA,2019-03,0.139105,0.120315,0.09778,0.123022,0.100343,0.089467,0.097133,0.115706,0.117128
NVDA,2019-06,0.125486,0.112444,0.106778,0.116066,0.108335,0.094303,0.110977,0.114327,0.111284
NVDA,2019-09,0.125486,0.112708,0.106584,0.117605,0.107969,0.092962,0.110527,0.115052,0.111106
NVDA,2019-12,0.125011,0.111259,0.107105,0.118151,0.109355,0.094005,0.110094,0.114594,0.110426
NVDA,2020-03,0.137508,0.122181,0.100501,0.120784,0.10076,0.0891,0.099395,0.113521,0.11625
NVDA,2020-06,0.124411,0.112915,0.107823,0.117648,0.10652,0.09341,0.112401,0.115721,0.109152
NVDA,2020-09,0.124177,0.113296,0.107173,0.115992,0.105962,0.094241,0.11249,0.115353,0.111318
NVDA,2020-12,0.122698,0.113213,0.108407,0.115466,0.107376,0.094492,0.113123,0.114114,0.111111
NVDA,2021-03,0.136078,0.118597,0.102847,0.119221,0.102479,0.09066,0.098842,0.11515,0.116125
NVDA,2021-06,0.1231,0.113764,0.10926,0.115865,0.106205,0.09506,0.111492,0.115532,0.109721
NVDA,2021-09,0.123321,0.112178,0.109917,0.115027,0.106088,0.095587,0.11269,0.11508,0.110113
NVDA,2021-12,0.124912,0.113337,0.109111,0.11582,0.105158,0.094782,0.112099,0.114824,0.109958
NVDA,2022-03,0.136129,0.118894,0.103816,0.1192,0.102221,0.090678,0.099027,0.114987,0.115048
NVDA,2022-06,0.125269,0.110705,0.107358,0.117284,0.106795,0.094484,0.113237,0.115039,0.109828
NVDA,2022-09,0.125469,0.111679,0.109757,0.116319,0.107742,0.092873,0.1108,0.114953,0.110408
NVDA,2022-12,0.124346,0.111243,0.110374,0.116052,0.107119,0.094023,0.110421,0.114853,0.11157
NVDA,2023-03,0.133217,0.116566,0.102375,0.119398,0.108371,0.093524,0.099098,0.114104,0.113346
NVDA,2023-06,0.12536,0.113511,0.108588,0.115258,0.104776,0.093159,0.111063,0.116481,0.111804
NVDA,2023-09,0.125348,0.113343,0.107342,0.116165,0.105901,0.094049,0.111283,0.115743,0.110826
NVDA,2023-12,0.12371,0.111291,0.10873,0.116913,0.106912,0.094886,0.111215,0.115608,0.110735
NVDA,2024-03,0.132126,0.125444,0.107708,0.1166,0.103169,0.089082,0.101643,0.114506,0.109721
NVDA,2024-06,0.124327,0.113929,0.109278,0.114851,0.105389,0.093658,0.112015,0.11521,0.111344
NVDA,2024-09,0.124501,0.113749,0.109198,0.114868,0.105337,0.093351,0.112007,0.115345,0.111642
NVDA,2024-12,0.124501,0.113749,0.109198,0.114868,0.105337,0.093351,0.112007,0.115345,0.111642
NVDA,2025-03,0.132021,0.125626,0.107836,0.116406,0.10296,0.088931,0.101878,0.114619,0.109722
NVDA,2025-06,0.124461,0.112651,0.109439,0.114791,0.107005,0.093705,0.111537,0.116037,0.110373
NVDA,2025-09,0.124461,0.112651,0.109439,0.114791,0.107005,0.093705,0.111537,0.116037,0.110373
NVDA,2025-12,0.124461,0.112651,0.109439,0.114791,0.107005,0.093705,0.111537,0.116037,0.110373
ORCL,2013-09,0.118666,0.121776,0.121099,0.110801,0.100476,0.093296,0.11296,0.116432,0.104495
ORCL,2013-12,0.118666,0.121776,0.121099,0.110801,0.100476,0.093296,0.11296,0.116432,0.104495
ORCL,2014-03,0.118666,0.121776,0.121099,0.110801,0.100476,0.093296,0.11296,0.116432,0.104495
ORCL,2014-06,0.120681,0.130089,0.126214,0.110489,0.099117,0.088502,0.108718,0.114546,0.101644
ORCL,2014-09,0.116677,0.124237,0.125304,0.10935,0.099073,0.093446,0.112088,0.116169,0.103657
ORCL,2014-12,0.116369,0.124982,0.125052,0.109258,0.099162,0.093733,0.111967,0.116031,0.103446
ORCL,2015-03,0.116369,0.124982,0.125052,0.109258,0.099162,0.093733,0.111967,0.116031,0.103446
ORCL,2015-06,0.117701,0.128749,0.126967,0.109983,0.100145,0.091104,0.110245,0.111581,0.103524
ORCL,2015-09,0.113027,0.126255,0.127078,0.107775,0.099467,0.095916,0.111983,0.114132,0.104368
ORCL,2015-12,0.113246,0.126413,0.126553,0.107904,0.099622,0.095755,0.112018,0.114084,0.104406
ORCL,2016-03,0.113246,0.126413,0.126553,0.107904,0.099622,0.095755,0.112018,0.114084,0.104406
ORCL,2016-06,0.118313,0.131304,0.126898,0.108732,0.09945,0.091143,0.108145,0.112887,0.103126
ORCL,2016-09,0.114942,0.125812,0.12521,0.107759,0.099225,0.0952,0.111849,0.115089,0.104915
ORCL,2016-12,0.114912,0.125556,0.124702,0.108116,0.099303,0.095494,0.111664,0.115158,0.105095
ORCL,2017-03,0.114735,0.12569,0.12497,0.108018,0.099338,0.095554,0.111658,0.114991,0.105047
ORCL,2017-06,0.116835,0.129657,0.125374,0.109438,0.100626,0.092286,0.110334,0.111504,0.103947
ORCL,2017-09,0.112865,0.125043,0.126209,0.107601,0.100847,0.095629,0.111705,0.115474,0.104627
ORCL,2017-12,0.112865,0.125043,0.126209,0.107601,0.100847,0.095629,0.111705,0.115474,0.104627
ORCL,2018-03,0.113055,0.125918,0.126746,0.107939,0.10066,0.095743,0.110876,0.114635,0.104429
ORCL,2018-06,0.116753,0.130006,0.126781,0.109554,0.101376,0.092594,0.109133,0.1094,0.104404
ORCL,2018-09,0.115057,0.122195,0.125864,0.108271,0.104346,0.09609,0.113567,0.10919,0.10542
ORCL,2018-12,0.115398,0.12151,0.126069,0.108748,0.104769,0.095787,0.11357,0.10905,0.105099
ORCL,2019-03,0.113437,0.12118,0.124709,0.109436,0.106042,0.094205,0.1137,0.109863,0.107427
ORCL,2019-06,0.114343,0.128762,0.126935,0.109309,0.102656,0.091723,0.111217,0.110631,0.104425
ORCL,2019-09,0.114654,0.12154,0.126819,0.108862,0.103582,0.095817,0.1134,0.110316,0.105009
ORCL,2019-12,0.114624,0.12194,0.126716,0.108731,0.103915,0.09518,0.113399,0.110368,0.105128
ORCL,2020-03,0.114624,0.12194,0.126716,0.108731,0.103915,0.09518,0.113399,0.110368,0.105128
ORCL,2020-06,0.115174,0.128655,0.126173,0.109715,0.102475,0.091728,0.111665,0.1105,0.103915
ORCL,2020-09,0.114623,0.119894,0.122227,0.112361,0.103601,0.09558,0.114596,0.112391,0.104727
ORCL,2020-12,0.113845,0.118413,0.125317,0.111165,0.10412,0.096078,0.113191,0.112563,0.105308
ORCL,2021-03,0.113859,0.118338,0.124862,0.111355,0.104415,0.096258,0.113006,0.112412,0.105496
ORCL,2021-06,0.114284,0.127708,0.126499,0.110695,0.102197,0.090925,0.112003,0.111638,0.10405
ORCL,2021-09,0.113236,0.116082,0.123586,0.113114,0.105781,0.096458,0.116088,0.111671,0.103983
ORCL,2021-12,0.11453,0.116723,0.125319,0.112495,0.104997,0.093609,0.115026,0.112063,0.105239
ORCL,2022-03,0.117021,0.114441,0.121038,0.11199,0.106091,0.095084,0.115954,0.112307,0.106075
ORCL,2022-06,0.114218,0.1264,0.12693,0.11121,0.103246,0.088762,0.111061,0.112888,0.105283
ORCL,2022-09,0.114538,0.119267,0.127504,0.110954,0.105397,0.092868,0.115669,0.110123,0.103681
ORCL,2022-12,0.114538,0.119267,0.127504,0.110954,0.105397,0.092868,0.115669,0.110123,0.103681
ORCL,2023-03,0.114538,0.119267,0.127504,0.110954,0.105397,0.092868,0.115669,0.110123,0.103681
ORCL,2023-06,0.113338,0.127704,0.12787,0.109986,0.101469,0.0882,0.11062,0.115069,0.105745
ORCL,2023-09,0.11429,0.117985,0.127466,0.110921,0.105654,0.093438,0.115625,0.11054,0.10408
ORCL,2023-12,0.112217,0.120116,0.127796,0.110432,0.104714,0.092946,0.115821,0.111432,0.104526
ORCL,2024-03,0.112217,0.120116,0.127796,0.110432,0.104714,0.092946,0.115821,0.111432,0.104526
ORCL,2024-06,0.11477,0.127362,0.126206,0.110943,0.10217,0.087431,0.110437,0.114269,0.106413
ORCL,2024-09,0.111795,0.119955,0.127433,0.110497,0.105791,0.09336,0.115979,0.110712,0.104478
ORCL,2024-12,0.111795,0.119955,0.127433,0.110497,0.105791,0.09336,0.115979,0.110712,0.104478
ORCL,2025-03,0.111795,0.119955,0.127433,0.110497,0.105791,0.09336,0.115979,0.110712,0.104478
ORCL,2025-06,0.117197,0.127288,0.126591,0.110451,0.10278,0.089631,0.11011,0.11079,0.105162
ORCL,2025-09,0.11143,0.119877,0.127728,0.110043,0.104483,0.093422,0.116574,0.112019,0.104424
ORCL,2025-12,0.10877,0.122142,0.120839,0.110055,0.103664,0.09444,0.119772,0.116534,0.103786
PANW,2013-09,0.111673,0.113434,0.115115,0.117535,0.112906,0.101481,0.107645,0.113581,0.106629
PANW,2013-12,0.11124,0.11233,0.118208,0.114454,0.108243,0.102692,0.116336,0.113104,0.103393
PANW,2014-03,0.104999,0.107485,0.121217,0.107449,0.108819,0.103782,0.123586,0.116577,0.106086
PANW,2014-06,0.105345,0.107888,0.120389,0.108595,0.108246,0.105037,0.123678,0.115426,0.105397
PANW,2014-09,0.111994,0.124559,0.116635,0.116073,0.107475,0.096147,0.105136,0.117344,0.104638
PANW,2014-12,0.105208,0.108717,0.122418,0.108562,0.108728,0.103817,0.123824,0.114188,0.104538
PANW,2015-03,0.105514,0.107001,0.121222,0.108356,0.10984,0.104621,0.123935,0.114974,0.104537
PANW,2015-06,0.105622,0.106996,0.121288,0.10845,0.109714,0.104578,0.12397,0.114926,0.104455
PANW,2015-09,0.112915,0.122684,0.109128,0.116647,0.109578,0.101725,0.108673,0.114498,0.104152
PANW,2015-12,0.105632,0.10699,0.121941,0.107575,0.109012,0.104797,0.124132,0.115281,0.104641
PANW,2016-03,0.105473,0.106898,0.121304,0.107704,0.108596,0.104944,0.124673,0.115428,0.104981
PANW,2016-06,0.105207,0.10752,0.121004,0.108182,0.108609,0.105158,0.123337,0.116543,0.104441
PANW,2016-09,0.116548,0.123293,0.109718,0.116978,0.106448,0.097699,0.105622,0.116734,0.106961
PANW,2016-12,0.105483,0.107898,0.121101,0.108405,0.108167,0.105893,0.123456,0.11564,0.103957
PANW,2017-03,0.105386,0.107806,0.121335,0.108386,0.108196,0.105621,0.123211,0.116034,0.104025
PANW,2017-06,0.10574,0.107704,0.122031,0.108963,0.10826,0.104853,0.123345,0.115681,0.103421
PANW,2017-09,0.115665,0.123191,0.112506,0.116175,0.105845,0.098791,0.105803,0.115257,0.106767
PANW,2017-12,0.105643,0.108382,0.1213,0.109313,0.109285,0.105064,0.121615,0.115505,0.103894
PANW,2018-03,0.105161,0.108338,0.120946,0.109981,0.110657,0.106152,0.1227,0.114403,0.101661
PANW,2018-06,0.105161,0.108338,0.120946,0.109981,0.110657,0.106152,0.1227,0.114403,0.101661
PANW,2018-09,0.11752,0.123701,0.115974,0.113231,0.105596,0.097781,0.105415,0.112853,0.107928
PANW,2018-12,0.106731,0.108853,0.121047,0.109945,0.10985,0.105244,0.122867,0.11418,0.101282
PANW,2019-03,0.107096,0.109437,0.116573,0.110659,0.108549,0.107277,0.122091,0.116293,0.102026
PANW,2019-06,0.106075,0.107889,0.119462,0.110168,0.107875,0.104784,0.120428,0.115243,0.108075
PANW,2019-09,0.116045,0.122726,0.113862,0.111966,0.10708,0.099015,0.105692,0.114009,0.109604
PANW,2019-12,0.106378,0.109908,0.120316,0.109452,0.108505,0.105545,0.122377,0.115771,0.101748
PANW,2020-03,0.105887,0.108571,0.118422,0.110383,0.109439,0.106875,0.125301,0.114099,0.101022
PANW,2020-06,0.1066,0.109327,0.119251,0.111582,0.108971,0.106979,0.122662,0.113685,0.100943
PANW,2020-09,0.113541,0.124124,0.107707,0.114175,0.106786,0.100563,0.108999,0.115506,0.108598
PANW,2020-12,0.107587,0.109689,0.121356,0.111603,0.10929,0.1065,0.122074,0.11182,0.100081
PANW,2021-03,0.10677,0.110124,0.121401,0.11085,0.109181,0.107882,0.121982,0.111626,0.100183
PANW,2021-06,0.106568,0.108919,0.120713,0.111893,0.108964,0.107333,0.121967,0.113165,0.100478
PANW,2021-09,0.113041,0.124062,0.107082,0.114492,0.107171,0.101714,0.108965,0.114585,0.108888
PANW,2021-12,0.110273,0.108505,0.118884,0.113781,0.10781,0.104435,0.122806,0.111621,0.101885
PANW,2022-03,0.110161,0.108413,0.118845,0.113956,0.10767,0.104498,0.122735,0.111626,0.102096
PANW,2022-06,0.110161,0.108413,0.118845,0.113956,0.10767,0.104498,0.122735,0.111626,0.102096
PANW,2022-09,0.115768,0.121772,0.10496,0.114243,0.108584,0.103978,0.108391,0.113304,0.109001
PANW,2022-12,0.110431,0.108201,0.119919,0.113151,0.10713,0.103959,0.121192,0.112678,0.103338
PANW,2023-03,0.111472,0.108803,0.118256,0.114279,0.107692,0.104132,0.122116,0.112311,0.100938
PANW,2023-06,0.108529,0.109346,0.119752,0.113083,0.108001,0.10503,0.123732,0.111414,0.101113
PANW,2023-09,0.112952,0.124896,0.105884,0.114354,0.106815,0.103788,0.109676,0.11349,0.108143
PANW,2023-12,0.107944,0.1082,0.119837,0.111985,0.107051,0.099158,0.123224,0.116437,0.106164
PANW,2024-03,0.10828,0.107447,0.119579,0.111856,0.107297,0.099386,0.123269,0.116705,0.106181
PANW,2024-06,0.107759,0.109713,0.119456,0.11232,0.106443,0.100303,0.122222,0.115325,0.106459
PANW,2024-09,0.113494,0.127283,0.108334,0.111578,0.104667,0.101525,0.111248,0.113048,0.108822
PANW,2024-12,0.107097,0.109908,0.117846,0.112232,0.106636,0.101282,0.12207,0.115172,0.107756
PANW,2025-03,0.107286,0.109617,0.117485,0.11241,0.106776,0.101269,0.122003,0.115169,0.107984
PANW,2025-06,0.106965,0.109937,0.117708,0.112181,0.106703,0.10144,0.122049,0.11524,0.107777
PANW,2025-09,0.113628,0.121621,0.107564,0.1142,0.107356,0.102051,0.109971,0.113725,0.109885
PANW,2025-12,0.105555,0.11046,0.118425,0.110999,0.107299,0.101255,0.12256,0.1163,0.107146
QCOM,2013-09,0.108301,0.103932,0.114483,0.122885,0.122147,0.0968,0.110781,0.105905,0.114767
QCOM,2013-12,0.115058,0.101928,0.113454,0.123256,0.111273,0.097889,0.118844,0.109059,0.109237
QCOM,2014-03,0.111349,0.101193,0.114467,0.123933,0.111927,0.101388,0.117642,0.109416,0.108685
QCOM,2014-06,0.110671,0.100791,0.114996,0.122889,0.111959,0.100805,0.117728,0.111127,0.109034
QCOM,2014-09,0.108513,0.104078,0.114996,0.123174,0.122203,0.096143,0.109275,0.105882,0.115735
QCOM,2014-12,0.111371,0.101487,0.114197,0.123756,0.112088,0.101416,0.118078,0.109242,0.108364
QCOM,2015-03,0.115499,0.101991,0.11275,0.124483,0.109958,0.098,0.117952,0.110265,0.109103
QCOM,2015-06,0.113174,0.102332,0.113904,0.123815,0.110384,0.099526,0.118013,0.110148,0.108704
QCOM,2015-09,0.1078,0.103035,0.116983,0.122811,0.121921,0.096555,0.108514,0.106097,0.116285
QCOM,2015-12,0.113976,0.104015,0.111098,0.123395,0.109999,0.098375,0.118285,0.10989,0.110967
QCOM,2016-03,0.119822,0.101358,0.110945,0.12333,0.111068,0.097802,0.116501,0.109126,0.110047
QCOM,2016-06,0.119361,0.101379,0.111269,0.1232,0.111075,0.097587,0.116409,0.109495,0.110226
QCOM,2016-09,0.107649,0.102187,0.116653,0.123637,0.122722,0.096234,0.107936,0.106653,0.116329
QCOM,2016-12,0.119092,0.09909,0.112688,0.122461,0.112113,0.098258,0.117165,0.109959,0.109174
QCOM,2017-03,0.121825,0.099396,0.111177,0.123191,0.110881,0.097886,0.117281,0.109122,0.10924
QCOM,2017-06,0.121193,0.099504,0.111423,0.123154,0.110902,0.097975,0.117332,0.10924,0.109277
QCOM,2017-09,0.11366,0.106123,0.115866,0.125119,0.113338,0.097476,0.107191,0.107155,0.11407
QCOM,2017-12,0.107685,0.101711,0.116292,0.120111,0.113551,0.101468,0.118463,0.111699,0.109019
QCOM,2018-03,0.109358,0.102003,0.116115,0.120351,0.113468,0.099698,0.117268,0.111144,0.110594
QCOM,2018-06,0.108214,0.102002,0.117166,0.118748,0.11333,0.098767,0.116906,0.113628,0.111238
QCOM,2018-09,0.114011,0.106009,0.115895,0.125263,0.113086,0.097753,0.10665,0.107434,0.113899
QCOM,2018-12,0.108307,0.106279,0.118047,0.112643,0.110641,0.100738,0.121246,0.11449,0.10761
QCOM,2019-03,0.108385,0.106546,0.118287,0.112665,0.110217,0.100565,0.121316,0.114266,0.107754
QCOM,2019-06,0.10844,0.106336,0.118585,0.112698,0.10992,0.100438,0.121322,0.114258,0.108004
QCOM,2019-09,0.116567,0.104554,0.115096,0.124797,0.113139,0.097399,0.105968,0.108333,0.114147
QCOM,2019-12,0.110089,0.104075,0.114561,0.115434,0.112126,0.099825,0.120723,0.112009,0.111159
QCOM,2020-03,0.110882,0.108066,0.109244,0.12165,0.108097,0.101614,0.119026,0.110826,0.110594
QCOM,2020-06,0.110945,0.108637,0.109668,0.121327,0.108179,0.101754,0.118916,0.110331,0.110244
QCOM,2020-09,0.114185,0.105604,0.118203,0.123271,0.112675,0.097467,0.106455,0.107811,0.114329
QCOM,2020-12,0.112617,0.10927,0.109634,0.122656,0.107161,0.101025,0.117333,0.10979,0.110513
QCOM,2021-03,0.112623,0.109448,0.109271,0.122943,0.107157,0.101038,0.117789,0.109415,0.110316
QCOM,2021-06,0.111384,0.107923,0.112925,0.121106,0.109684,0.099347,0.11926,0.110506,0.107865
QCOM,2021-09,0.115506,0.105651,0.116536,0.124286,0.111296,0.098571,0.103835,0.108211,0.116107
QCOM,2021-12,0.11098,0.106691,0.109749,0.122015,0.10942,0.101818,0.118045,0.111573,0.109708
QCOM,2022-03,0.110355,0.107878,0.109724,0.121651,0.108973,0.101489,0.118234,0.111676,0.11002
QCOM,2022-06,0.109919,0.10761,0.110101,0.12119,0.108914,0.101233,0.118318,0.112595,0.11012
QCOM,2022-09,0.118073,0.105974,0.110694,0.1256,0.109085,0.097001,0.102402,0.111193,0.119979
QCOM,2022-12,0.11133,0.102672,0.111342,0.124018,0.110603,0.100888,0.118761,0.112147,0.108239
QCOM,2023-03,0.11108,0.102848,0.111407,0.123554,0.110731,0.100912,0.119347,0.112104,0.108017
QCOM,2023-06,0.10755,0.101817,0.113501,0.121646,0.111557,0.102631,0.120895,0.113387,0.107017
QCOM,2023-09,0.116899,0.107607,0.112313,0.124657,0.109416,0.094802,0.103355,0.110102,0.120848
QCOM,2023-12,0.111276,0.102015,0.111023,0.122862,0.109957,0.099258,0.118534,0.111704,0.113372
QCOM,2024-03,0.113161,0.103841,0.110104,0.122548,0.108267,0.099794,0.11826,0.111374,0.112652
QCOM,2024-06,0.112012,0.103564,0.111104,0.122309,0.108518,0.099388,0.118341,0.113147,0.111617
QCOM,2024-09,0.118798,0.107047,0.110159,0.124774,0.109717,0.094468,0.103064,0.111216,0.120758
QCOM,2024-12,0.110876,0.104077,0.111503,0.123262,0.109374,0.100357,0.11862,0.111831,0.110101
QCOM,2025-03,0.112598,0.103281,0.110744,0.122767,0.108979,0.0993,0.118314,0.111829,0.112188
QCOM,2025-06,0.111404,0.103337,0.110301,0.122284,0.109023,0.099221,0.119162,0.112546,0.11272
QCOM,2025-09,0.117619,0.10981,0.110195,0.125061,0.109147,0.093677,0.103584,0.110483,0.120424
QCOM,2025-12,0.112482,0.102318,0.110973,0.122996,0.11032,0.099928,0.118524,0.110148,0.112311
SAP,2013-09,0.102626,0.119654,0.120819,0.107378,0.105406,0.100765,0.118083,0.111597,0.113674
SAP,2013-12,0.1027,0.119269,0.121678,0.107047,0.104982,0.100155,0.119159,0.112489,0.11252
SAP,2014-03,0.1027,0.119269,0.121678,0.107047,0.104982,0.100155,0.119159,0.112489,0.11252
SAP,2014-06,0.1027,0.119269,0.121678,0.107047,0.104982,0.100155,0.119159,0.112489,0.11252
SAP,2014-09,0.1027,0.119269,0.121678,0.107047,0.104982,0.100155,0.119159,0.112489,0.11252
SAP,2014-12,0.102338,0.11905,0.12151,0.109465,0.105831,0.099328,0.118907,0.111256,0.112314
SAP,2015-03,0.102338,0.11905,0.12151,0.109465,0.105831,0.099328,0.118907,0.111256,0.112314
SAP,2015-06,0.102338,0.11905,0.12151,0.109465,0.105831,0.099328,0.118907,0.111256,0.112314
SAP,2015-09,0.102338,0.11905,0.12151,0.109465,0.105831,0.099328,0.118907,0.111256,0.112314
SAP,2015-12,0.103276,0.119594,0.12098,0.108752,0.10542,0.100185,0.117989,0.112011,0.111793
SAP,2016-03,0.103276,0.119594,0.12098,0.108752,0.10542,0.100185,0.117989,0.112011,0.111793
SAP,2016-06,0.103276,0.119594,0.12098,0.108752,0.10542,0.100185,0.117989,0.112011,0.111793
SAP,2016-09,0.103276,0.119594,0.12098,0.108752,0.10542,0.100185,0.117989,0.112011,0.111793
SAP,2016-12,0.102692,0.119729,0.120078,0.109344,0.106798,0.098641,0.119965,0.111041,0.111713
SAP,2017-03,0.102692,0.119729,0.120078,0.109344,0.106798,0.098641,0.119965,0.111041,0.111713
SAP,2017-06,0.102692,0.119729,0.120078,0.109344,0.106798,0.098641,0.119965,0.111041,0.111713
SAP,2017-09,0.102692,0.119729,0.120078,0.109344,0.106798,0.098641,0.119965,0.111041,0.111713
SAP,2017-12,0.10343,0.118531,0.121408,0.108222,0.105771,0.100361,0.119712,0.108421,0.114144
SAP,2018-03,0.10343,0.118531,0.121408,0.108222,0.105771,0.100361,0.119712,0.108421,0.114144
SAP,2018-06,0.10343,0.118531,0.121408,0.108222,0.105771,0.100361,0.119712,0.108421,0.114144
SAP,2018-09,0.10343,0.118531,0.121408,0.108222,0.105771,0.100361,0.119712,0.108421,0.114144
