Iter	hps	sum	rrse	rrae	corr	smape	valid rse	valid r2	valid mase	valid smape	valid mape	valid mse	valid mae	valid rmse	valid rae	valid hist_rse	valid global_rse	valid corr	test rse	test r2	test mase	test smape	test mape	test mse	test mae	test rmse	test rae	test hist_rse	test global_rse	test corr	best_epoch
186	[2, 0.0008, 12, 16, 16, 32, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5902274	1.5902274	1.5891464	0.48052084	0.04695738	1.5902274	-2.8215423	0.456176	0.04695738	0.09185774	0.3433839	0.372636	0.449270	1.5891464	0.394156	4.930899	0.48052084	1.3746611	-1.5121847	0.410651	0.04166781	0.08023784	0.25575104	0.3282676	0.404832	1.3646096	0.374631	3.696535	0.61105037	58
187	[2, 0.0008, 8, 16, 16, 32, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.8202033	1.8202033	1.8029733	0.46263614	0.052078478	1.8202033	-4.288576	0.477961	0.052078478	0.099569276	0.34440106	0.37825152	0.462569	1.8029733	0.415265	4.938196	0.46263614	1.3250076	-1.121195	0.415001	0.043024186	0.0814256	0.27927807	0.3224948	0.400907	1.2849636	0.381470	3.862821	0.57592547	21
188	[2, 0.0005, 12, 12, 16, 32, 9, 0.6, 1, 40, 0.2, 1, 3, True]	1.8398764	1.8398764	1.8245627	0.47546846	0.05290464	1.8398764	-3.8592763	0.479746	0.05290464	0.09948708	0.3516903	0.38036618	0.461444	1.8245627	0.413940	4.990181	0.47546846	1.3267611	-1.1041294	0.416431	0.04299677	0.08163844	0.28333852	0.3245274	0.404768	1.2798028	0.384527	3.890800	0.5894165	35
189	[2, 0.0003, 12, 16, 16, 32, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.8844749	1.8844749	1.8735992	0.21060634	0.05877358	1.8844749	-4.357368	0.493158	0.05877358	0.10140518	0.36319587	0.3858342	0.467294	1.8735992	0.424529	5.071151	0.21060634	1.5302441	-1.4136153	0.532577	0.054886255	0.0994515	0.4400236	0.40991896	0.508348	1.4697535	0.480749	4.848687	0.26001623	4
190	[2, 0.0008, 12, 16, 16, 32, 9, 0.6, 2, 64, 0.1, 0.1, 3, True]	1.6958749	1.6958749	1.7042345	0.43282622	0.048968118	1.6958749	-2.8165267	0.453285	0.048968118	0.092348814	0.36824936	0.3809158	0.451807	1.7042345	0.385615	5.106309	0.43282622	1.3329741	-1.0115012	0.421034	0.042332273	0.08053294	0.28776887	0.33543566	0.419170	1.289069	0.387910	3.921101	0.5843689	111
191	[2, 0.0008, 12, 16, 16, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6271863	1.6271863	1.6143857	0.46639135	0.049619872	1.6271863	-2.5748808	0.450835	0.049619872	0.09231924	0.34784082	0.3681608	0.447916	1.6143857	0.393381	4.962795	0.46639135	1.3735528	-1.6052328	0.409891	0.042608056	0.08199025	0.25837582	0.32449287	0.402336	1.3404083	0.378850	3.715455	0.5995049	64
192	[2, 0.0008, 12, 16, 16, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6339066	1.6339066	1.6447194	0.42594868	0.04910832	1.6339066	-3.245497	0.463036	0.04910832	0.09384237	0.35098436	0.37709692	0.449905	1.6447194	0.396806	4.985171	0.42594868	1.2100223	-0.6403616	0.407658	0.04191493	0.07919691	0.25209865	0.3123032	0.386415	1.1762875	0.374204	3.670045	0.5982988	50
193	[2, 0.0008, 12, 16, 16, 32, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5505545	1.5505545	1.5438184	0.501553	0.04537532	1.5505545	-2.128981	0.422878	0.04537532	0.08483898	0.30817348	0.34934178	0.424345	1.5438184	0.365596	4.671257	0.501553	1.6543885	-2.8594813	0.511877	0.05036906	0.09356594	0.34103796	0.37972316	0.475930	1.6016002	0.461965	4.268620	0.45981798	119
194	[2, 0.0008, 12, 16, 16, 64, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5537093	1.5537093	1.54236	0.42331246	0.04761856	1.5537093	-3.2537236	0.429649	0.04761856	0.090001635	0.33495507	0.35918623	0.430723	1.54236	0.374938	4.870005	0.42331246	1.3984795	-1.6246892	0.436937	0.044107046	0.086301856	0.28764847	0.34169137	0.422159	1.3849522	0.399333	3.920281	0.60275495	49
195	[2, 0.0008, 12, 16, 16, 64, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.7208133	1.7208133	1.7202317	0.4312956	0.049146537	1.7208133	-3.163822	0.470279	0.049146537	0.09560354	0.40082017	0.39891317	0.479725	1.7202317	0.407417	5.327346	0.4312956	1.3010643	-0.8669612	0.413212	0.042237476	0.08051858	0.26834926	0.32748923	0.409818	1.2589147	0.382995	3.786486	0.59120876	50
196	[2, 0.0008, 12, 16, 16, 64, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6587538	1.6587538	1.6328561	0.39818174	0.04830807	1.6587538	-3.7664275	0.443157	0.04830807	0.093265966	0.37246683	0.37980986	0.457941	1.6328561	0.387838	5.135466	0.39818174	1.2734962	-1.1539749	0.381649	0.039079662	0.075506724	0.23818117	0.30212614	0.379245	1.2484993	0.356471	3.567302	0.61469007	46
197	[2, 0.0008, 12, 16, 16, 64, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6947243	1.6947243	1.6654121	0.46941438	0.05077603	1.6947243	-3.9824007	0.482761	0.05077603	0.10126145	0.4012387	0.39614615	0.478353	1.6654121	0.422065	5.330127	0.46941438	1.2737582	-0.89255345	0.425128	0.04425352	0.083609454	0.2925165	0.32477283	0.408662	1.2117573	0.393169	3.953314	0.57818127	42
198	[2, 0.0008, 12, 16, 16, 64, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6596884	1.6596884	1.6621679	0.4591799	0.049585335	1.6596884	-2.99849	0.454689	0.049585335	0.09300502	0.38963312	0.38210708	0.460773	1.6621679	0.397527	5.252476	0.4591799	1.4355615	-1.9247032	0.418534	0.042644642	0.08261188	0.25082472	0.32715994	0.409896	1.4028529	0.388158	3.660760	0.626394	62
199	[2, 0.0008, 8, 16, 16, 64, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6588432	1.6588432	1.6756237	0.4535826	0.049400587	1.6588432	-2.700061	0.442022	0.049400587	0.09011958	0.3416243	0.36297095	0.432207	1.6756237	0.377818	4.918249	0.4535826	1.2408205	-0.8275915	0.405887	0.042189658	0.08070285	0.24671774	0.31298205	0.385725	1.2075918	0.369518	3.630666	0.5861915	72
