Iter,hps,sum,rrse,rrae,corr,smape,valid rse,valid r2,valid mase,valid smape,valid mape,valid mse,valid mae,valid rmse,valid rae,valid hist_rse,valid global_rse,valid corr,test rse,test r2,test mase,test smape,test mape,test mse,test mae,test rmse,test rae,test hist_rse,test global_rse,test corr,best_epoch
185,"[2, 0.0003, 8, 8, 24, 48, 15, 0.5, 1, 40, 0.05, 3, 2, True]",1.4773926,1.4773926,1.4616115,0.36452577,0.023112716,1.4773926,-2.222022,0.452712,0.023112716,0.04123885,0.038176943,0.14182906,0.175345,1.4616115,0.176408,1.529664,0.36452577,1.6202176,-2.2628748,0.675821,0.025449013,0.049651016,0.09294614,0.20915474,0.270966,1.6185491,0.277540,1.907209,0.3134208,6
186,"[1, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 64, 0.2, 0.1, 2, True]",1.450672,1.450672,1.4455543,0.4631735,0.021129748,1.450672,-2.27234,0.462297,0.021129748,0.04234202,0.0420277,0.14557627,0.182224,1.4455543,0.182545,1.604956,0.4631735,1.6378971,-2.995437,0.632226,0.023819517,0.047528274,0.07327192,0.19237934,0.244634,1.6499115,0.255969,1.693369,0.466702,11
187,"[1, 0.0005, 12, 12, 16, 32, 7, 0.6, 1, 64, 0.2, 0.1, 2, True]",1.4585208,1.4585208,1.4678723,0.42989358,0.022910433,1.4585208,-2.32886,0.463487,0.022910433,0.041913174,0.041132715,0.1465068,0.181952,1.4678723,0.181375,1.587775,0.42989358,1.6288378,-2.4565017,0.667669,0.025419509,0.049696334,0.08585725,0.20544975,0.261976,1.6343095,0.269145,1.833037,0.3719532,6
188,"[2, 0.0008, 8, 12, 16, 64, 7, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.4981945,1.4981945,1.4956343,0.48148838,0.021245401,1.4981945,-2.5992877,0.465841,0.021245401,0.042679284,0.042693317,0.14701141,0.184173,1.4956343,0.184018,1.617615,0.48148838,1.6780114,-3.4876928,0.627976,0.023841435,0.047908973,0.070906386,0.19056743,0.241667,1.6938561,0.253116,1.665810,0.47901636,12
189,"[1, 0.0005, 8, 12, 16, 48, 7, 0.6, 1, 64, 0.2, 0.1, 2, True]",1.5034773,1.5034773,1.5025096,0.38626757,0.024088854,1.5034773,-2.2223907,0.459501,0.024088854,0.04232941,0.039403748,0.1441281,0.178152,1.5025096,0.179251,1.554047,0.38626757,1.6172824,-2.2548697,0.682034,0.025907852,0.050665352,0.091847315,0.21177131,0.269024,1.6234535,0.275985,1.895902,0.35574448,4
190,"[2, 0.0008, 12, 12, 16, 32, 7, 0.6, 1, 64, 0.05, 0.1, 3, True]",1.4856696,1.4856696,1.4710988,0.44328865,0.021402221,1.4856696,-2.1527827,0.466539,0.021402221,0.04245174,0.042887066,0.14662214,0.185044,1.4710988,0.185649,1.621282,0.44328865,1.6734145,-3.205548,0.638179,0.024179995,0.04831206,0.07619772,0.19561662,0.250505,1.6860603,0.261207,1.726846,0.4383675,15
191,"[1, 0.0008, 8, 12, 16, 32, 20, 0.6, 1, 64, 0.2, 0.1, 2, True]",1.5177994,1.5177994,1.5121179,0.481537,0.020732332,1.5177994,-2.520594,0.464312,0.020732332,0.0418594,0.041510094,0.1462525,0.182299,1.5121179,0.182343,1.595042,0.481537,1.6670254,-3.3904905,0.621119,0.023293393,0.046791833,0.07044944,0.19054103,0.241389,1.6805693,0.250447,1.660434,0.49808988,22
192,"[1, 0.0008, 8, 16, 16, 32, 7, 0.4, 1, 40, 0.2, 1, 2, True]",1.5197885,1.5197885,1.5336004,0.40497324,0.024857499,1.5197885,-2.3156068,0.459822,0.024857499,0.04216764,0.040197033,0.1442527,0.180339,1.5336004,0.181439,1.569612,0.40497324,1.6372056,-2.3812528,0.695296,0.02640331,0.051597238,0.093484566,0.21492888,0.271284,1.641685,0.279593,1.912726,0.38858122,3
193,"[1, 0.0008, 8, 12, 16, 32, 9, 0.5, 1, 10, 0.2, 0.1, 2, True]",1.4909667,1.4909667,1.495653,0.35215637,0.023267845,1.4909667,-2.1117673,0.459160,0.023267845,0.04201608,0.040980887,0.14404586,0.180210,1.495653,0.180928,1.584842,0.35215637,1.6145608,-2.3160818,0.673783,0.025358105,0.049766287,0.08763139,0.20888476,0.264787,1.6340907,0.271809,1.851879,0.32192048,4
194,"[1, 0.0008, 8, 16, 16, 32, 9, 0.6, 1, 40, 0.2, 0.1, 2, True]",1.4886504,1.4886504,1.488821,0.47652978,0.021457572,1.4886504,-2.3577368,0.467205,0.021457572,0.042866606,0.042648062,0.14774752,0.184455,1.488821,0.184443,1.616758,0.47652978,1.6671027,-3.4571714,0.625898,0.023868954,0.04803054,0.07040379,0.18962978,0.240316,1.6927379,0.253612,1.659896,0.5024773,12
195,"[1, 0.0008, 8, 12, 32, 64, 7, 0.4, 1, 40, 0.2, 1, 2, True]",1.5109742,1.5109742,1.5017058,0.4567699,0.02140092,1.5109742,-2.4318311,0.476389,0.02140092,0.04337201,0.0452174,0.15027244,0.188598,1.5017058,0.188509,1.664747,0.4567699,1.6702712,-3.223069,0.639872,0.023997886,0.04795192,0.07567382,0.19519092,0.249502,1.6760665,0.259861,1.720900,0.45122367,11
196,"[2, 0.0005, 12, 8, 16, 32, 5, 0.6, 1, 40, 0.1, 0.1, 2, True]",1.4846712,1.4846712,1.4733254,0.461788,0.020922992,1.4846712,-2.1678813,0.459924,0.020922992,0.042107567,0.041512776,0.14499147,0.182172,1.4733254,0.182501,1.595094,0.461788,1.6634333,-3.2978919,0.625742,0.023564748,0.047240842,0.073007986,0.19084875,0.244803,1.6682963,0.256219,1.690316,0.46943605,24
197,"[2, 0.0003, 8, 16, 24, 48, 9, 0.5, 1, 10, 0.05, 0.1, 3, True]",1.4960434,1.4960434,1.4911771,0.4878322,0.020682352,1.4960434,-2.3339849,0.457868,0.020682352,0.041727282,0.041204337,0.14449035,0.180830,1.4911771,0.181059,1.589157,0.4878322,1.6739925,-3.39726,0.620498,0.023300031,0.04681133,0.07185267,0.19161634,0.243506,1.6842294,0.250549,1.676888,0.48908964,64
198,"[1, 0.0008, 12, 12, 16, 64, 7, 0.4, 1, 64, 0.2, 0.1, 2, True]",1.4752594,1.4752594,1.4744503,0.46027118,0.0216383,1.4752594,-2.5184593,0.480976,0.0216383,0.044205885,0.046647783,0.1522527,0.190673,1.4744503,0.190414,1.690873,0.46027118,1.6354954,-3.152603,0.622263,0.02366487,0.047372214,0.0705354,0.18831302,0.240356,1.6431425,0.252773,1.661446,0.48674354,11
199,"[2, 0.0005, 8, 12, 16, 32, 15, 0.6, 1, 30, 0.1, 3, 3, True]",1.4846904,1.4846904,1.4913396,0.4742915,0.02146369,1.4846904,-2.310349,0.470834,0.02146369,0.043185517,0.042561147,0.1481871,0.183933,1.4913396,0.184585,1.615110,0.4742915,1.6709442,-3.3146048,0.628085,0.023860155,0.04783589,0.07146214,0.19212747,0.243688,1.6911831,0.253617,1.672325,0.45876488,35
